AssetName,Abundance,Environment,Flowers,Fruits,Lat,Long,NofTrees,TreeSpecies,Country
CT4679,Common,Day/Night/Rain/Snow,N/A,N/A,70.6,-29.3,Three,Delta,Greenland
CT4680,Common,Day/Night/Rain/Snow,N/A,N/A,60.1,141.9,Three,Delta,Russia
CT4681,Common,Day/Night/Rain/Snow,N/A,N/A,47.2,-80.1,Three,Delta,Canada
CT4682,Common,Day/Night/Rain/Snow,N/A,N/A,47.2,43.6,Three,Delta,Russia
CT4683,Common,Day/Night/Rain/Snow,N/A,N/A,67.8,-89.6,Three,Delta,Canada
CT4684,Common,Day/Night/Rain,N/A,N/A,7.9,0.8,Three,Delta,Togo
CT4685,Common,Day/Night/Rain/Snow,N/A,N/A,47.2,30.9,Three,Delta,Ukraine
CT4686,Common,Day/Night/Rain,N/A,N/A,23.8,118.2,Three,Delta,China
CT4687,Common,Day/Night/Rain/Snow,N/A,N/A,55.9,121.3,Three,Delta,Russia
CT4688,Common,Day/Night/Rain,N/A,N/A,16.8,4,Three,Delta,Mali
CT4689,Common,Day/Night/Rain/Snow,N/A,N/A,39.3,-119.7,Three,Delta,United States of America
CT4690,Common,Day/Night/Rain,N/A,N/A,-42,-65.8,Three,Delta,Argentina
CT4691,Common,Day/Night/Rain,N/A,N/A,7.9,-2.4,Three,Delta,Ghana
CT4692,Common,Day/Night/Rain,N/A,N/A,1.8,129.3,Three,Delta,Indonesia
CT4693,Common,Day/Night/Rain/Snow,N/A,N/A,40.5,45.2,Three,Delta,Armenia
CT4694,Common,Day/Night/Rain/Snow,N/A,N/A,70.1,-154.6,Three,Delta,United States of America
CT4695,Common,Day/Night/Rain/Snow,N/A,N/A,48.3,-108.6,Three,Delta,United States of America
CT4696,Common,Day/Night/Rain/Snow,N/A,N/A,65.2,-94.4,Three,Delta,Canada
CT4697,Common,Day/Night/Rain,N/A,N/A,51.3,-4,Three,Delta,United Kingdom
CT4698,Common,Day/Night/Rain/Snow,N/A,N/A,35.7,141.9,Three,Delta,Japan
CT4699,Common,Day/Night/Rain/Snow,N/A,N/A,52.3,-95.9,Three,Delta,Canada
CT4700,Common,Day/Night/Rain/Snow,N/A,N/A,46.1,116.6,Three,Delta,China
CT4701,Common,Day/Night/Rain/Snow,N/A,N/A,67.8,-162.6,Three,Delta,United States of America
CT4702,Common,Day/Night/Rain/Snow,N/A,N/A,67.1,146.7,Three,Delta,Russia
CT4703,Common,Day/Night/Rain/Snow,N/A,N/A,63.8,-43.6,Three,Delta,Greenland
CT4704,Common,Day/Night/Rain/Snow,N/A,N/A,62.4,-91.2,Three,Delta,Canada
CT4705,Common,Day/Night/Rain,N/A,N/A,15.3,5.6,Three,Delta,Niger
CT4706,Common,Day/Night/Rain/Snow,N/A,N/A,65.2,84.8,Three,Delta,Russia
CT4707,Common,Day/Night/Rain/Snow,N/A,N/A,56.8,70.6,Three,Delta,Russia
CT4708,Common,Day/Night/Rain,N/A,N/A,29.3,-102.3,Three,Delta,Mexico
CT4709,Common,Day/Night/Rain,N/A,N/A,21,-80.1,Three,Delta,Cuba
CT4710,Common,Day/Night/Rain/Snow,N/A,N/A,49.3,100.7,Three,Delta,Mongolia
CT4711,Common,Day/Night/Rain,N/A,N/A,55.1,10.3,Three,Delta,Denmark
CT4712,Common,Day/Night/Rain/Snow,N/A,N/A,61.7,124.5,Three,Delta,Russia
CT4713,Common,Day/Night/Rain/Snow,N/A,N/A,71.6,129.3,Three,Delta,Russia
CT4714,Common,Day/Night/Rain/Snow,N/A,N/A,76.3,-40.4,Three,Delta,Greenland
CT4715,Common,Day/Night/Rain/Snow,N/A,N/A,68.9,-162.6,Three,Delta,United States of America
CT4716,Common,Day/Night/Rain/Snow,N/A,N/A,67.8,-148.3,Three,Delta,United States of America
CT4717,Common,Day/Night/Rain/Snow,N/A,N/A,67.8,102.3,Three,Delta,Russia
CT4718,Common,Day/Night/Rain,N/A,N/A,29.3,23,Three,Delta,Libya
CT4719,Common,Day/Night/Rain/Snow,N/A,N/A,63.1,80.1,Three,Delta,Russia
CT4720,Common,Day/Night/Rain/Snow,N/A,N/A,65.2,-92.8,Three,Delta,Canada
CT4721,Common,Day/Night/Rain/Snow,N/A,N/A,72.1,84.8,Three,Delta,Russia
CT4722,Common,Day/Night/Rain,N/A,N/A,-31.4,126.1,Three,Delta,Australia
CT4723,Common,Day/Night/Rain/Snow,N/A,N/A,66.5,-62.6,Three,Delta,Canada
CT4724,Common,Day/Night/Rain,N/A,N/A,-4.3,26.2,Three,Delta,"Congo, Democratic Republic of the"
CT4725,Common,Day/Night/Rain,N/A,N/A,-30,130.8,Three,Delta,Australia
CT4726,Common,Day/Night/Rain/Snow,N/A,N/A,65.9,-173.7,Three,Delta,Russia
CT4727,Common,Day/Night/Rain/Snow,N/A,N/A,40.5,-100.7,Three,Delta,United States of America
CT4728,Common,Day/Night/Rain,N/A,N/A,50.3,4,Three,Delta,France
CT4729,Common,Day/Night/Rain/Snow,N/A,N/A,71.1,-108.6,Three,Delta,Canada
CT4730,Common,Day/Night/Rain/Snow,N/A,N/A,72.1,-38.9,Three,Delta,Greenland
CT4731,Common,Day/Night/Rain/Snow,N/A,N/A,55.9,45.2,Three,Delta,Russia
CT4732,Common,Day/Night/Rain/Snow,N/A,N/A,68.9,30.9,Three,Delta,Russia
CT4733,Common,Day/Night/Rain/Snow,N/A,N/A,57.7,65.8,Three,Delta,Russia
CT4734,Common,Day/Night/Rain/Snow,N/A,N/A,47.2,27.8,Three,Delta,"Moldova, Republic of"
CT4735,Common,Day/Night/Rain/Snow,N/A,N/A,62.4,172.1,Three,Delta,Russia
CT4736,Common,Day/Night/Rain,N/A,N/A,23.8,51.5,Three,Delta,Saudi Arabia
CT4737,Common,Day/Night/Rain/Snow,N/A,N/A,50.3,-124.5,Three,Delta,Canada
CT4738,Common,Day/Night/Rain,N/A,N/A,-25.7,145.1,Three,Delta,Australia
CT4739,Common,Day/Night/Rain/Snow,N/A,N/A,58.5,83.3,Three,Delta,Russia
CT4740,Common,Day/Night/Rain/Snow,N/A,N/A,55.9,108.6,Three,Delta,Russia
CT4741,Common,Day/Night/Rain/Snow,N/A,N/A,65.9,62.6,Three,Delta,Russia
CT4742,Common,Day/Night/Rain/Snow,N/A,N/A,73.1,-122.9,Three,Delta,Canada
CT4743,Common,Day/Night/Rain/Snow,N/A,N/A,67.1,118.2,Three,Delta,Russia
CT4744,Common,Day/Night/Rain/Snow,N/A,N/A,71.6,-80.1,Three,Delta,Canada
CT4745,Common,Day/Night/Rain/Snow,N/A,N/A,72.6,70.6,Three,Delta,Russia
CT4746,Common,Day/Night/Rain/Snow,N/A,N/A,66.5,-153,Three,Delta,United States of America
CT4747,Common,Day/Night/Rain/Snow,N/A,N/A,60.1,10.3,Three,Delta,Norway
CT4748,Common,Day/Night/Rain/Snow,N/A,N/A,60.9,148.3,Three,Delta,Russia
CT4749,Common,Day/Night/Rain/Snow,N/A,N/A,65.2,97.5,Three,Delta,Russia
CT4750,Common,Day/Night/Rain/Snow,N/A,N/A,71.1,91.2,Three,Delta,Russia
CT4751,Common,Day/Night/Rain,N/A,N/A,6.4,4,Three,Delta,Nigeria
CT4752,Common,Day/Night/Rain,N/A,N/A,18.2,-63,Three,Delta,Anguilla
CT4753,Common,Day/Night/Rain/Snow,N/A,N/A,48.3,-105.5,Three,Delta,United States of America
CT4754,Common,Day/Night/Rain/Snow,N/A,N/A,48.3,95.9,Three,Delta,Mongolia
CT4755,Common,Day/Night/Rain/Snow,N/A,N/A,70.1,145.1,Three,Delta,Russia
CT4756,Common,Day/Night/Rain/Snow,N/A,N/A,50.3,-72.2,Three,Delta,Canada
CT4757,Common,Day/Night/Rain/Snow,N/A,N/A,62.4,164.1,Three,Delta,Russia
CT4758,Common,Day/Night/Rain/Snow,N/A,N/A,42.8,-69,Three,Delta,United States of America
CT4759,Common,Day/Night/Rain,N/A,N/A,19.6,32.5,Three,Delta,Sudan
CT4760,Common,Day/Night/Rain/Snow,N/A,N/A,75.4,103.9,Three,Delta,Russia
CT4761,Common,Day/Night/Rain/Snow,N/A,N/A,53.2,27.8,Three,Delta,Belarus
CT4762,Common,Day/Night/Rain/Snow,N/A,N/A,68.9,-27.8,Three,Delta,Greenland
CT4763,Common,Day/Night/Rain/Snow,N/A,N/A,64.5,-64.2,Three,Delta,Canada
CT4764,Common,Day/Night/Rain/Snow,N/A,N/A,57.7,32.5,Three,Delta,Russia
CT4765,Common,Day/Night/Rain/Snow,N/A,N/A,62.4,-102.3,Three,Delta,Canada
CT4766,Common,Day/Night/Rain/Snow,N/A,N/A,67.8,-70.6,Three,Delta,Canada
CT4767,Common,Day/Night/Rain/Snow,N/A,N/A,66.5,-159.4,Three,Delta,United States of America
CT4768,Common,Day/Night/Rain/Snow,N/A,N/A,39.3,-118.2,Three,Delta,United States of America
CT4769,Common,Day/Night/Rain/Snow,N/A,N/A,38.1,-119.7,Three,Delta,United States of America
CT4770,Common,Day/Night/Rain/Snow,N/A,N/A,76.7,-59.5,Three,Delta,Greenland
CT4771,Common,Day/Night/Rain,N/A,N/A,49.3,-127.7,Three,Delta,Canada
CT4772,Common,Day/Night/Rain/Snow,N/A,N/A,45.1,11.9,Three,Delta,Italy
CT4773,Common,Day/Night/Rain/Snow,N/A,N/A,73.6,113.4,Three,Delta,Russia
CT4774,Common,Day/Night/Rain/Snow,N/A,N/A,67.8,-146.7,Three,Delta,United States of America
CT4775,Common,Day/Night/Rain/Snow,N/A,N/A,51.3,37.3,Three,Delta,Russia
CT4776,Common,Day/Night/Rain,N/A,N/A,-2.8,-80.1,Three,Delta,Ecuador
CT4777,Common,Day/Night/Rain,N/A,N/A,-34.2,-53.1,Three,Delta,Brazil
CT4778,Common,Day/Night/Rain,N/A,N/A,-34.2,-61.1,Three,Delta,Argentina
CT4779,Common,Day/Night/Rain,N/A,N/A,-4.3,143.5,Three,Delta,Papua New Guinea
CT4780,Common,Day/Night/Rain/Snow,N/A,N/A,67.8,-75.3,Three,Delta,Canada
CT4781,Common,Day/Night/Rain/Snow,N/A,N/A,48.3,18.2,Three,Delta,Slovakia
CT4782,Common,Day/Night/Rain/Snow,N/A,N/A,65.2,-154.6,Three,Delta,United States of America
CT4783,Common,Day/Night/Rain/Snow,N/A,N/A,40.5,89.6,Three,Delta,China
CT4784,Common,Day/Night/Rain/Snow,N/A,N/A,68.4,127.7,Three,Delta,Russia
CT4785,Common,Day/Night/Rain/Snow,N/A,N/A,53.2,135.6,Three,Delta,Russia
CT4786,Common,Day/Night/Rain,N/A,N/A,7.9,100.7,Three,Delta,Malaysia
CT4787,Common,Day/Night/Rain/Snow,N/A,N/A,76.3,110.2,Three,Delta,Russia
CT4788,Common,Day/Night/Rain/Snow,N/A,N/A,60.9,37.3,Three,Delta,Russia
CT4789,Common,Day/Night/Rain,N/A,N/A,-32.8,151.5,Three,Delta,Australia
CT4790,Common,Day/Night/Rain/Snow,N/A,N/A,50.3,42,Three,Delta,Russia
CT4791,Common,Day/Night/Rain/Snow,N/A,N/A,65.2,110.2,Three,Delta,Russia
CT4792,Common,Day/Night/Rain/Snow,N/A,N/A,73.1,-21.4,Three,Delta,Greenland
CT4793,Common,Day/Night/Rain/Snow,N/A,N/A,63.8,141.9,Three,Delta,Russia
CT4794,Common,Day/Night/Rain,N/A,N/A,-28.6,140.4,Three,Delta,Australia
CT4795,Common,Day/Night/Rain/Snow,N/A,N/A,53.2,-62.6,Three,Delta,Canada
CT4796,Common,Day/Night/Rain/Snow,N/A,N/A,43.9,-110.2,Three,Delta,United States of America
CT4797,Common,Day/Night/Rain/Snow,N/A,N/A,49.3,27.8,Three,Delta,Ukraine
CT4798,Common,Day/Night/Rain/Snow,N/A,N/A,75,91.2,Three,Delta,Russia
CT4799,Common,Day/Night/Rain/Snow,N/A,N/A,58.5,-140.4,Three,Delta,United States of America
CT4800,Common,Day/Night/Rain/Snow,N/A,N/A,63.1,-69,Three,Delta,Canada
CT4801,Common,Day/Night/Rain,N/A,N/A,-28.6,122.9,Three,Delta,Australia
CT4802,Common,Day/Night/Rain/Snow,N/A,N/A,68.4,-45.2,Three,Delta,Greenland
CT4803,Common,Day/Night/Rain,N/A,N/A,23.8,-8.7,Three,Delta,Mauritania
CT4804,Common,Day/Night/Rain/Snow,N/A,N/A,57.7,50,Three,Delta,Russia
CT4805,Common,Day/Night/Rain,N/A,N/A,41.7,0.8,Three,Delta,Spain
CT4806,Common,Day/Night/Rain,N/A,N/A,26.6,-100.7,Three,Delta,Mexico
CT4807,Common,Day/Night/Rain/Snow,N/A,N/A,72.1,-119.7,Three,Delta,Canada
CT4808,Common,Day/Night/Rain,N/A,N/A,21,37.3,Three,Delta,Sudan
CT4809,Common,Day/Night/Rain/Snow,N/A,N/A,62.4,38.9,Three,Delta,Russia
CT4810,Common,Day/Night/Rain,N/A,N/A,-7.4,132.4,Three,Delta,Indonesia
CT4811,Common,Day/Night/Rain/Snow,N/A,N/A,68.4,145.1,Three,Delta,Russia
CT4812,Common,Day/Night/Rain/Snow,N/A,N/A,65.2,-103.9,Three,Delta,Canada
CT4813,Common,Day/Night/Rain,N/A,N/A,-25.7,153,Three,Delta,Australia
CT4814,Common,Day/Night/Rain/Snow,N/A,N/A,71.1,72.2,Three,Delta,Russia
CT4815,Common,Day/Night/Rain/Snow,N/A,N/A,41.7,26.2,Three,Delta,Greece
CT4816,Common,Day/Night/Rain/Snow,N/A,N/A,33.2,103.9,Three,Delta,China
CT4817,Common,Day/Night/Rain/Snow,N/A,N/A,51.3,-81.7,Three,Delta,Canada
CT4818,Common,Day/Night/Rain,N/A,N/A,31.9,-84.8,Three,Delta,United States of America
CT4819,Common,Day/Night/Rain/Snow,N/A,N/A,74.5,-95.9,Three,Delta,Canada
CT4820,Common,Day/Night/Rain/Snow,N/A,N/A,63.1,34.1,Three,Delta,Russia
CT4821,Common,Day/Night/Rain/Snow,N/A,N/A,60.1,38.9,Three,Delta,Russia
CT4822,Common,Day/Night/Rain/Snow,N/A,N/A,41.7,86.4,Three,Delta,China
CT4823,Common,Day/Night/Rain/Snow,N/A,N/A,67.1,156.2,Three,Delta,Russia
CT4824,Common,Day/Night/Rain/Snow,N/A,N/A,49.3,134,Three,Delta,Russia
CT4825,Common,Day/Night/Rain/Snow,N/A,N/A,52.3,80.1,Three,Delta,Russia
CT4826,Common,Day/Night/Rain/Snow,N/A,N/A,63.1,-157.8,Three,Delta,United States of America
CT4827,Common,Day/Night/Rain/Snow,N/A,N/A,65.9,108.6,Three,Delta,Russia
CT4828,Common,Day/Night/Rain/Snow,N/A,N/A,39.3,-73.7,Three,Delta,United States of America
CT4829,Common,Day/Night/Rain/Snow,N/A,N/A,49.3,-67.4,Three,Delta,Canada
CT4830,Common,Day/Night/Rain,N/A,N/A,1.8,11.9,Three,Delta,Gabon
CT4831,Common,Day/Night/Rain,N/A,N/A,6.4,30.9,Three,Delta,South Sudan
CT4832,Common,Day/Night/Rain/Snow,N/A,N/A,54.1,-113.4,Three,Delta,Canada
CT4833,Common,Day/Night/Rain/Snow,N/A,N/A,51.3,26.2,Three,Delta,Ukraine
CT4834,Common,Day/Night/Rain/Snow,N/A,N/A,56.8,-111.8,Three,Delta,Canada
CT4835,Common,Day/Night/Rain,N/A,N/A,-13.6,132.4,Three,Delta,Australia
CT4836,Common,Day/Night/Rain/Snow,N/A,N/A,57.7,129.3,Three,Delta,Russia
CT4837,Common,Day/Night/Rain/Snow,N/A,N/A,35.7,56.3,Three,Delta,Iran
CT4838,Common,Day/Night/Rain,N/A,N/A,-19.7,29.3,Three,Delta,Zimbabwe
CT4839,Common,Day/Night/Rain/Snow,N/A,N/A,71.1,53.1,Three,Delta,Russia
CT4840,Common,Day/Night/Rain/Snow,N/A,N/A,65.2,-97.5,Three,Delta,Canada
CT4841,Common,Day/Night/Rain,N/A,N/A,-52.7,-72.2,Three,Delta,Chile
CT4842,Common,Day/Night/Rain/Snow,N/A,N/A,77.1,102.3,Three,Delta,Russia
CT4843,Common,Day/Night/Rain/Snow,N/A,N/A,45.1,111.8,Three,Delta,Mongolia
CT4844,Common,Day/Night/Rain,N/A,N/A,-18.2,-65.8,Three,Delta,Bolivia
CT4845,Common,Day/Night/Rain/Snow,N/A,N/A,-46.7,-72.2,Three,Delta,Chile
CT4846,Common,Day/Night/Rain/Snow,N/A,N/A,38.1,92.8,Three,Delta,China
CT4847,Common,Day/Night/Rain,N/A,N/A,29.3,59.5,Three,Delta,Iran
CT4848,Common,Day/Night/Rain/Snow,N/A,N/A,48.3,138.8,Three,Delta,Russia
CT4849,Common,Day/Night/Rain,N/A,N/A,4.9,35.7,Three,Delta,South Sudan
CT4850,Common,Day/Night/Rain,N/A,N/A,43.9,8.7,Three,Delta,Italy
CT4851,Common,Day/Night/Rain/Snow,N/A,N/A,60.1,11.9,Three,Delta,Norway
CT4852,Common,Day/Night/Rain/Snow,N/A,N/A,55.9,134,Three,Delta,Russia
CT4853,Common,Day/Night/Rain/Snow,N/A,N/A,49.3,115,Three,Delta,Mongolia
CT4854,Common,Day/Night/Rain/Snow,N/A,N/A,60.1,-146.7,Three,Delta,United States of America
CT4855,Common,Day/Night/Rain,N/A,N/A,36.9,-75.3,Three,Delta,United States of America
CT4856,Common,Day/Night/Rain/Snow,N/A,N/A,69.5,26.2,Three,Delta,Finland
CT4857,Common,Day/Night/Rain/Snow,N/A,N/A,56.8,88,Three,Delta,Russia
CT4858,Common,Day/Night/Rain/Snow,N/A,N/A,67.1,-91.2,Three,Delta,Canada
CT4859,Common,Day/Night/Rain/Snow,N/A,N/A,74.5,-37.3,Three,Delta,Greenland
CT4860,Common,Day/Night/Rain/Snow,N/A,N/A,39.3,127.7,Three,Delta,North Korea
CT4861,Common,Day/Night/Rain,N/A,N/A,21,40.4,Three,Delta,Saudi Arabia
CT4862,Common,Day/Night/Rain/Snow,N/A,N/A,69.5,121.3,Three,Delta,Russia
CT4863,Common,Day/Night/Rain/Snow,N/A,N/A,56.8,42,Three,Delta,Russia
CT4864,Common,Day/Night/Rain/Snow,N/A,N/A,64.5,113.4,Three,Delta,Russia
CT4865,Common,Day/Night/Rain/Snow,N/A,N/A,52.3,-61.1,Three,Delta,Canada
CT4866,Common,Day/Night/Rain/Snow,N/A,N/A,66.5,-35.7,Three,Delta,Greenland
CT4867,Common,Day/Night/Rain/Snow,N/A,N/A,58.5,-105.5,Three,Delta,Canada
CT4868,Common,Day/Night/Rain/Snow,N/A,N/A,56.8,81.7,Three,Delta,Russia
CT4869,Common,Day/Night/Rain/Snow,N/A,N/A,66.5,-113.4,Three,Delta,Canada
CT4870,Common,Day/Night/Rain,N/A,N/A,-31.4,-56.3,Three,Delta,Uruguay
CT4871,Common,Day/Night/Rain,N/A,N/A,21,29.3,Three,Delta,Sudan
CT4872,Common,Day/Night/Rain/Snow,N/A,N/A,71.1,-94.4,Three,Delta,Canada
CT4873,Common,Day/Night/Rain/Snow,N/A,N/A,67.1,-40.4,Three,Delta,Greenland
CT4874,Common,Day/Night/Rain/Snow,N/A,N/A,65.9,50,Three,Delta,Russia
CT4875,Common,Day/Night/Rain,N/A,N/A,-5.9,-59.5,Three,Delta,Brazil
CT4876,Common,Day/Night/Rain,N/A,N/A,-34.2,137.2,Three,Delta,Australia
CT4877,Common,Day/Night/Rain/Snow,N/A,N/A,67.1,83.3,Three,Delta,Russia
CT4878,Common,Day/Night/Rain/Snow,N/A,N/A,40.5,99.1,Three,Delta,China
CT4879,Common,Day/Night/Rain,N/A,N/A,51.3,8.7,Three,Delta,Germany
CT4880,Common,Day/Night/Rain/Snow,N/A,N/A,51.3,61.1,Three,Delta,Russia
CT4881,Common,Day/Night/Rain,N/A,N/A,0.3,29.3,Three,Delta,"Congo, Democratic Republic of the"
CT4882,Common,Day/Night/Rain,N/A,N/A,10.9,35.7,Three,Delta,Ethiopia
CT4883,Common,Day/Night/Rain/Snow,N/A,N/A,45.1,124.5,Three,Delta,China
CT4884,Common,Day/Night/Rain,N/A,N/A,27.9,-108.6,Three,Delta,Mexico
CT4885,Common,Day/Night/Rain/Snow,N/A,N/A,76.3,-45.2,Three,Delta,Greenland
CT4886,Common,Day/Night/Rain,N/A,N/A,3.3,99.1,Three,Delta,Indonesia
CT4887,Common,Day/Night/Rain/Snow,N/A,N/A,69.5,-43.6,Three,Delta,Greenland
CT4888,Common,Day/Night/Rain/Snow,N/A,N/A,74.1,100.7,Three,Delta,Russia
CT4889,Common,Day/Night/Rain,N/A,N/A,13.8,75.3,Three,Delta,India
CT4890,Common,Day/Night/Rain/Snow,N/A,N/A,73.6,-24.6,Three,Delta,Greenland
CT4891,Common,Day/Night/Rain/Snow,N/A,N/A,63.1,-153,Three,Delta,United States of America
CT4892,Common,Day/Night/Rain,N/A,N/A,-15.1,-56.3,Three,Delta,Brazil
CT4893,Common,Day/Night/Rain,N/A,N/A,30.6,130.8,Three,Delta,Japan
CT4894,Common,Day/Night/Rain/Snow,N/A,N/A,73.1,-43.6,Three,Delta,Greenland
CT4895,Common,Day/Night/Rain/Snow,N/A,N/A,38.1,-89.6,Three,Delta,United States of America
CT4896,Common,Day/Night/Rain/Snow,N/A,N/A,71.6,-88,Three,Delta,Canada
CT4897,Common,Day/Night/Rain,N/A,N/A,-27.1,-65.8,Three,Delta,Argentina
CT4898,Common,Day/Night/Rain,N/A,N/A,23.8,111.8,Three,Delta,China
CT4899,Common,Day/Night/Rain/Snow,N/A,N/A,40.5,62.6,Three,Delta,Uzbekistan
CT4900,Common,Day/Night/Rain,N/A,N/A,7.9,4,Three,Delta,Nigeria
CT4901,Common,Day/Night/Rain/Snow,N/A,N/A,63.1,-116.6,Three,Delta,Canada
CT4902,Common,Day/Night/Rain/Snow,N/A,N/A,39.3,113.4,Three,Delta,China
CT4903,Common,Day/Night/Rain/Snow,N/A,N/A,63.8,162.6,Three,Delta,Russia
CT4904,Common,Day/Night/Rain,N/A,N/A,29.3,24.6,Three,Delta,Libya
CT4905,Common,Day/Night/Rain/Snow,N/A,N/A,53.2,-57.9,Three,Delta,Canada
CT4906,Common,Day/Night/Rain,N/A,N/A,-18.2,21.4,Three,Delta,Namibia
CT4907,Common,Day/Night/Rain,N/A,N/A,29.3,70.6,Three,Delta,Pakistan
CT4908,Common,Day/Night/Rain/Snow,N/A,N/A,52.3,78.5,Three,Delta,Kazakhstan
CT4909,Common,Day/Night/Rain,N/A,N/A,-2.8,103.9,Three,Delta,Indonesia
CT4910,Common,Day/Night/Rain/Snow,N/A,N/A,57.7,127.7,Three,Delta,Russia
CT4911,Common,Day/Night/Rain,N/A,N/A,-10.5,-75.3,Three,Delta,Peru
CT4912,Common,Day/Night/Rain/Snow,N/A,N/A,51.3,103.9,Three,Delta,Russia
CT4913,Common,Day/Night/Rain,N/A,N/A,-7.4,32.5,Three,Delta,"Tanzania, United Republic of"
CT4914,Common,Day/Night/Rain,N/A,N/A,-5.9,105.5,Three,Delta,Indonesia
CT4915,Common,Day/Night/Rain/Snow,N/A,N/A,51.3,75.3,Three,Delta,Kazakhstan
CT4916,Common,Day/Night/Rain,N/A,N/A,-15.1,34.1,Three,Delta,Mozambique
CT4917,Common,Day/Night/Rain/Snow,N/A,N/A,70.6,-24.6,Three,Delta,Greenland
CT4918,Common,Day/Night/Rain/Snow,N/A,N/A,73.1,103.9,Three,Delta,Russia
CT4919,Common,Day/Night/Rain,N/A,N/A,-28.6,32.5,Three,Delta,South Africa
CT4920,Common,Day/Night/Rain/Snow,N/A,N/A,70.1,108.6,Three,Delta,Russia
CT4921,Common,Day/Night/Rain,N/A,N/A,-15.1,30.9,Three,Delta,Mozambique
CT4922,Common,Day/Night/Rain/Snow,N/A,N/A,41.7,-95.9,Three,Delta,United States of America
CT4923,Common,Day/Night/Rain/Snow,N/A,N/A,57.7,135.6,Three,Delta,Russia
CT4924,Common,Day/Night/Rain/Snow,N/A,N/A,64.5,26.2,Three,Delta,Finland
CT4925,Common,Day/Night/Rain,N/A,N/A,31.9,37.3,Three,Delta,Jordan
CT4926,Common,Day/Night/Rain/Snow,N/A,N/A,67.1,76.9,Three,Delta,Russia
CT4927,Common,Day/Night/Rain,N/A,N/A,-19.7,57.9,Three,Delta,Mauritius
CT4928,Common,Day/Night/Rain/Snow,N/A,N/A,47.2,-105.5,Three,Delta,United States of America
CT4929,Common,Day/Night/Rain/Snow,N/A,N/A,50.3,35.7,Three,Delta,Ukraine
CT4930,Common,Day/Night/Rain/Snow,N/A,N/A,65.2,-115,Three,Delta,Canada
CT4931,Common,Day/Night/Rain,N/A,N/A,23.8,-4,Three,Delta,Mali
CT4932,Common,Day/Night/Rain,N/A,N/A,0.3,-80.1,Three,Delta,Ecuador
CT4933,Common,Day/Night/Rain,N/A,N/A,31.9,7.1,Three,Delta,Algeria
CT4934,Common,Day/Night/Rain/Snow,N/A,N/A,59.3,100.7,Three,Delta,Russia
CT4935,Common,Day/Night/Rain/Snow,N/A,N/A,71.1,-89.6,Three,Delta,Canada
CT4936,Common,Day/Night/Rain/Snow,N/A,N/A,45.1,57.9,Three,Delta,Uzbekistan
CT4937,Common,Day/Night/Rain,N/A,N/A,12.4,99.1,Three,Delta,Myanmar
CT4938,Common,Day/Night/Rain,N/A,N/A,19.6,-102.3,Three,Delta,Mexico
CT4939,Common,Day/Night/Rain/Snow,N/A,N/A,53.2,61.1,Three,Delta,Russia
CT4940,Common,Day/Night/Rain/Snow,N/A,N/A,60.1,34.1,Three,Delta,Russia
CT4941,Common,Day/Night/Rain/Snow,N/A,N/A,67.1,24.6,Three,Delta,Finland
CT4942,Common,Day/Night/Rain,N/A,N/A,0.3,116.6,Three,Delta,Indonesia
CT4943,Common,Day/Night/Rain/Snow,N/A,N/A,58.5,103.9,Three,Delta,Russia
CT4944,Common,Day/Night/Rain/Snow,N/A,N/A,74.5,-30.9,Three,Delta,Greenland
CT4945,Common,Day/Night/Rain,N/A,N/A,16.8,38.9,Three,Delta,Eritrea
CT4946,Common,Day/Night/Rain,N/A,N/A,-4.3,-76.9,Three,Delta,Peru
CT4947,Common,Day/Night/Rain,N/A,N/A,29.3,57.9,Three,Delta,Iran
CT4948,Common,Day/Night/Rain/Snow,N/A,N/A,65.9,154.6,Three,Delta,Russia
CT4949,Common,Day/Night/Rain/Snow,N/A,N/A,67.8,168.9,Three,Delta,Russia
CT4950,Common,Day/Night/Rain/Snow,N/A,N/A,60.1,37.3,Three,Delta,Russia
CT4951,Common,Day/Night/Rain,N/A,N/A,27.9,108.6,Three,Delta,China
CT4952,Common,Day/Night/Rain/Snow,N/A,N/A,38.1,-91.2,Three,Delta,United States of America
CT4953,Common,Day/Night/Rain,N/A,N/A,-19.7,23,Three,Delta,Botswana
CT4954,Common,Day/Night/Rain/Snow,N/A,N/A,63.1,-94.4,Three,Delta,Canada
CT4955,Common,Day/Night/Rain,N/A,N/A,40.5,-7.1,Three,Delta,Portugal
CT4956,Common,Day/Night/Rain/Snow,N/A,N/A,69.5,91.2,Three,Delta,Russia
CT4957,Common,Day/Night/Rain/Snow,N/A,N/A,64.5,-113.4,Three,Delta,Canada
CT4958,Common,Day/Night/Rain/Snow,N/A,N/A,63.8,124.5,Three,Delta,Russia
CT4959,Common,Day/Night/Rain/Snow,N/A,N/A,67.8,56.3,Three,Delta,Russia
CT4960,Common,Day/Night/Rain,N/A,N/A,-19.7,135.6,Three,Delta,Australia
CT4961,Common,Day/Night/Rain/Snow,N/A,N/A,63.1,-122.9,Three,Delta,Canada
CT4962,Common,Day/Night/Rain/Snow,N/A,N/A,64.5,140.4,Three,Delta,Russia
CT4963,Common,Day/Night/Rain,N/A,N/A,-2.8,-57.9,Three,Delta,Brazil
CT4964,Common,Day/Night/Rain/Snow,N/A,N/A,49.3,26.2,Three,Delta,Ukraine
